"","PC1","PC2"
"TCGA.J4.A6G3.01A.11R.A311.07",8.25862276176906,-3.22954007636912
"TCGA.Y6.A9XI.01A.11R.A41O.07",-7.34838925224726,-0.915334572526911
"TCGA.EJ.5526.01A.01R.1580.07",3.99234642879156,-6.04225298892814
"TCGA.V1.A8MU.01A.11R.A37L.07",10.0223616587583,1.34721985610848
"TCGA.EJ.8474.01A.11R.2403.07",0.738475088228879,0.512333457747077
"TCGA.ZG.A9LU.01A.11R.A41O.07",4.87418866471021,6.72155795568704
"TCGA.EJ.5508.01A.02R.1580.07",3.09526361408641,-4.30787158459215
"TCGA.YL.A9WH.01A.11R.A37L.07",-4.39931405766746,-2.51510802104263
"TCGA.G9.6384.01A.11R.1789.07",1.87668929308492,-8.67045407559499
"TCGA.2A.A8VO.01A.11R.A37L.07",0.0475940855368077,5.90164253469936
"TCGA.G9.6356.01A.11R.1789.07",6.82376583117162,-3.21864867570846
"TCGA.J4.A67Q.01A.21R.A30B.07",11.5802340988434,2.97991680988909
"TCGA.J9.A8CL.01A.11R.A352.07",2.19144425283551,-1.10622177904319
"TCGA.KK.A8IG.01A.11R.A36G.07",4.40225065719168,0.822972678510252
"TCGA.KK.A59Z.01A.12R.A26U.07",3.98922002747268,2.07173225874721
"TCGA.G9.6371.01A.11R.1789.07",-7.99181064548105,1.04787597791702
"TCGA.EJ.7783.01A.11R.2118.07",4.36844810454817,-8.71739208243983
"TCGA.FC.A5OB.01A.11R.A29R.07",-13.1870115054978,-1.16397293423033
"TCGA.VP.A87E.01A.31R.A352.07",11.443491465773,0.851304153189523
"TCGA.G9.7509.01A.11R.A41O.07",-2.19290732532174,-2.61585686325588
"TCGA.VP.A87C.01A.11R.A352.07",12.1004223349818,-5.74189374977392
"TCGA.KK.A7B2.01A.12R.A32O.07",9.00222406751722,1.49005653085245
"TCGA.YL.A8SP.01B.11R.A37L.07",-8.88859073061762,-9.55795928463232
"TCGA.EJ.5527.01A.01R.1580.07",3.74172912869689,-7.77762836368447
"TCGA.EJ.7218.01B.11R.A32O.07",-2.43811421654554,1.34826589573081
"TCGA.HC.7752.01A.11R.2118.07",-5.69045344195321,16.8549658493125
"TCGA.CH.5764.01A.21R.1580.07",-0.951179876226647,-4.25633915696815
"TCGA.VP.A87D.01A.11R.A352.07",-8.0835675910689,-7.54040820665225
"TCGA.G9.6494.01A.11R.1789.07",-2.80129406056284,-2.22006513222571
"TCGA.V1.A9OL.01A.11R.A41O.07",-4.55810566720054,-0.0320625705137347
"TCGA.KC.A4BV.01A.31R.A26U.07",-1.89010077901545,-5.49681909526123
"TCGA.HC.7080.01A.11R.1965.07",-10.52198738448,2.32526378813685
"TCGA.HC.7817.01B.11R.A29R.07",12.1369408074795,-2.02684889803768
"TCGA.YL.A9WJ.01A.11R.A37L.07",5.79039633162717,0.609425435316212
"TCGA.KK.A8IC.01A.11R.A36G.07",6.66791965749012,-4.44060602353525
"TCGA.XJ.A9DK.01A.11R.A37L.07",6.99372555736867,-1.19984747050047
"TCGA.HC.8261.01A.11R.2263.07",-1.92136047556665,6.54779497155642
"TCGA.EJ.8472.01A.11R.2403.07",-3.34739935930888,-3.71351875279043
"TCGA.EJ.A8FN.01A.11R.A352.07",2.37407545940052,3.62258969804907
